,rel_time(s),mean,std,max,min,ptp,skewness,kurtosis,signal_energy,fft_mean,fft_max,fft_freq_max,energy_band_0.1_1Hz,energy_band_1_3Hz,energy_band_3_5Hz,energy_band_5_10Hz,evid,label
203,2490,-0.0133727563294993,202.0643604356959,571.9102787835757,-660.3267339756134,1232.237012759189,-0.0885607772391548,-0.033420695905103326,24498003.56227047,3077.384587717281,27560.60939448831,2.3333333333333335,33953432.49553242,5431915876.933757,1305089921.0241287,624311657.4155966,evid0006,0
204,2520,-0.898789627986348,159.24429057890902,550.4475503909075,-476.0256236075091,1026.4731739984165,0.20711826794156935,0.09362526275799699,15215731.142865233,2534.564887784791,16252.79893678244,2.2666666666666666,52502620.44556947,3181322232.5690045,1124904674.4159796,258412853.97422075,evid0006,0
205,2550,1.3071390039231963,236.88317750271347,755.5551105438808,-788.1458845788509,1543.7009951227317,-0.03916076918969801,0.15894500480705487,33669209.03769457,3348.0302602036927,27359.491642253193,1.5333333333333332,371992507.45170146,8858962034.12912,894153201.5089753,278763027.54020524,evid0006,0
206,2580,0.06735370541572062,293.8178490626516,896.6869963065764,-1065.0223108053528,1961.7093071119293,-0.03774201088943747,0.33073346876307896,51797359.77859486,4042.6917018309873,37356.2180128226,2.466666666666667,186571676.1829266,13972267912.548594,1074994325.45581,414934709.60904336,evid0006,0
207,2610,-0.294700915589918,319.3331163652795,1070.2387426530688,-856.0870804303798,1926.3258230834485,0.11106494184285141,-0.23762808351456632,61184235.63371449,4459.818358924774,55668.11296753646,2.3333333333333335,56406195.19981356,16191225879.396294,1695402208.868799,532126193.58657885,evid0006,0
208,2640,-0.20132036037838286,341.5585039676185,932.2228329093587,-905.9932104154811,1838.2160433248398,0.06182628786192659,-0.3247230177205318,69997351.2974911,4757.028921852471,53481.124493015726,2.3666666666666667,135411920.3243472,18636998659.12122,1766766154.7676024,575917180.9535743,evid0006,0
209,2670,-0.351571761609603,261.6126196663434,889.3359664235542,-756.9137680168242,1646.2497344403782,0.07780372287703644,-0.16661473858489417,41064771.82283424,3853.135346346462,27024.92662509943,1.9,251613443.89991146,10236090864.509165,1508698106.0054255,516052338.70351803,evid0006,0
210,2700,-1.117355905224967,230.1257903408457,858.8772370956316,-765.8103132247568,1624.6875503203883,-0.005830376130151696,0.25449762462387016,31775476.718530685,3465.0801072528184,26858.42994374553,2.3333333333333335,89478575.52719727,7793958829.909949,1273737587.6615298,437911824.9587995,evid0006,0
211,2730,1.208842742503839,237.35142014295852,750.6394930195708,-804.7738085046319,1555.4133015242028,-0.02819732530079582,0.10559837341800593,33802294.76679319,3324.916574232875,33565.41083440656,2.4,73774240.93311639,8787928797.80159,1096638872.4252439,306691193.3984417,evid0006,0
212,2760,0.08598553023138986,203.1370974191414,629.6511488793678,-623.2844134848375,1252.9355623642055,0.06400271777217592,-0.10462189845855008,24758812.64483109,2952.254192489898,26109.49426785281,2.3333333333333335,109312596.88792497,6322251623.137909,766025847.2266717,270179112.04485404,evid0006,0
213,2790,-0.05845400578164856,167.5315084275486,487.1538005324575,-577.6194211907164,1064.773221723174,0.0618929026683843,0.2464566005384059,16840085.83972835,2437.2883485102852,26621.563278166195,2.5,39928911.1814508,4068797690.285654,723298743.2381392,237285230.95793843,evid0006,0
214,2820,0.036166107310731756,156.33506010873515,537.973509274704,-540.6479457098254,1078.6214549845295,0.059151377889218607,0.4034547947211018,14664391.396313494,2327.6351998388086,16906.33689765554,1.7333333333333334,89947654.73621953,3651951794.4860954,523425239.8806779,179885071.9742159,evid0006,0
215,2850,-0.4913356169302771,133.5630919471743,451.9018664019865,-461.06835271376707,912.9702191157536,0.02070120776281497,0.34352748850824044,10703604.564706681,2072.7058404177656,20631.984351206058,2.3666666666666667,79906103.1526528,2442537688.6559305,541159569.7802362,200722869.09963873,evid0006,0
216,2880,0.6956582173868785,135.88710465836562,490.10176317303365,-324.3843605386357,814.4861237116693,0.07166945776949132,-0.14758604012521204,11079473.491673414,1935.0230129258641,20210.698599683314,2.5,58908144.84427582,2880017964.0831294,323340901.7103989,141143891.84686163,evid0006,0
217,2910,-0.9046841100619744,113.80642064303095,390.4366028579266,-335.1364785323883,725.5730813903149,0.18406096715077414,0.06801371039202575,7771631.899750501,1829.8256530126084,11971.646111365539,2.533333333333333,33694220.9755455,1770587355.6492977,374411114.666076,157644506.49164513,evid0006,0
218,2940,0.78498710104722,116.1176336916799,315.3211601156414,-418.6071641408081,733.9283242564495,0.04637851320266534,0.042822974743069064,8090352.635342378,1809.4956350116097,11205.474157175984,2.2,60938587.873455524,1653181194.8444788,543557141.207685,201259514.03207624,evid0006,0
219,2970,-0.4987414258962077,109.91497475459803,369.60077387512933,-328.67875822358207,698.2795320987113,0.051106547979120204,0.0026259028673982776,7248930.250988296,1678.0191358115837,13900.758698634543,2.3,38393644.128646314,1480595161.1725245,508773206.0852293,170299754.104487,evid0006,0
220,3000,-0.06201510512685459,121.56729798836807,338.91564911341646,-376.8185992440408,715.7342483574573,0.05849224914855939,-0.05896871786462121,8867167.071639566,1629.9980852361568,29022.37559971298,3.966666666666667,25321633.996287875,1024747327.8326437,1435749916.5643902,195318505.7921381,evid0006,0
221,3030,0.09311299681236515,85.27673711811265,231.76252800569335,-263.21390081575373,494.9764288214471,-0.1002728306823619,0.017167884241698683,4363278.338125121,1304.8314500158865,11964.204478558499,2.3333333333333335,42021905.367305174,1054725199.6598157,130315019.24992275,118196247.3404595,evid0006,0
222,3060,-0.021383185848162754,78.42916720471057,232.63542717845803,-199.76197642874502,432.39740360720305,0.12456828285477652,-0.07186456459836243,3690680.835399051,1229.677602129786,11197.606129859541,2.3666666666666667,52843975.001292974,781863642.8481412,213431125.6255319,110228544.8995023,evid0006,0
223,3090,0.05020724781768474,67.84858824203323,238.89979786098596,-187.53812548558244,426.43792334656837,-0.005883863023471374,-0.10948957325294417,2762060.068322822,1100.0735996074227,10078.671977081349,2.2,39788524.71297541,593865221.2113441,145239701.3907358,83105948.61467901,evid0006,0
224,3120,-0.22562048029350137,66.19387793907673,205.75675038021797,-204.37794038983031,410.1346907700483,0.09182235007872865,-0.16149023680628272,2629008.2287287097,1086.9880222883742,6437.596619844433,2.2333333333333334,27529821.062906303,472881061.2452344,221611317.12241784,98104318.00484161,evid0006,0
225,3150,-0.05652691171491578,75.80714274680652,221.99977646295068,-185.45147485305338,407.45125131600406,0.10672122659320983,-0.2055888603795748,3448035.6520358687,1214.2890501374818,8278.146465880998,3.8666666666666667,41349056.305090256,531685763.0399325,360714737.010869,137741854.13267353,evid0006,0
226,3180,0.3258543711694055,94.7978162509385,276.654411367898,-302.6462242115962,579.3006355794942,-0.027471506835535477,0.031091880635280233,5392039.288210746,1347.3585371630895,19192.408099378594,4.0,24035297.139868505,453904180.1287738,985887541.4370067,172819624.967435,evid0006,0
227,3210,0.14106171335124246,72.08654135570195,234.69506867384962,-212.00090484398856,446.6959735178382,0.0491829465025947,-0.09061868782398275,3117893.6058205813,1116.097458382964,9444.534899820066,4.0,27824399.878224324,325893171.2481369,382749165.36391914,221532412.95637754,evid0006,0
228,3240,-0.020509614123692285,57.05471507939118,228.6487860140926,-179.08244174386795,407.73122775796054,0.04384569969158894,0.39244303025326177,1953144.5600608678,942.0193518859857,6588.762677997928,3.966666666666667,33501571.503236458,293031445.968393,202216535.63063776,85186880.6123711,evid0006,0
229,3270,-0.27819201214772493,49.14866992215051,130.29896486416092,-160.09995946222088,290.3989243263818,-0.06060238455034793,0.008436227123053808,1449401.4875472751,844.2189397259083,5740.032787428783,2.4,20779253.371032313,250147056.00836203,99176885.28788672,78012948.11619136,evid0006,0
230,3300,0.23535801037732815,46.12849793387162,123.98442543921003,-125.08482953847157,249.0692549776816,0.09688130386514941,-0.3071229625624947,1276736.2290169485,782.9213484810974,6481.279789194478,4.0,29408778.76215281,197705740.37116957,118698281.76790716,62324213.569044515,evid0006,0
231,3330,0.044416207626439025,45.86313697221702,174.1596726737391,-110.43858087345117,284.59825354719027,0.21243412719863186,0.016650669721284483,1262057.5834391038,759.8173638288747,6075.335487137758,1.0,39734753.01952666,258266104.531959,60800843.877152994,57639917.027270146,evid0006,0
232,3360,-0.23247939059758513,42.14866497819225,131.41247609644807,-135.5801465457729,266.99262264222097,-0.030584818108855282,0.06182332979659133,1065938.4036665654,744.2189223838218,4865.557667165357,1.0,29023777.97481677,168410249.18395522,55924472.97714107,90699922.58924352,evid0006,0
233,3390,-0.06581505976917727,37.955310401708346,102.92245654860987,-102.90494664997777,205.82740319858766,0.05777982426903278,-0.49639959976436865,864365.9515872733,653.0571089384481,4439.506542666655,1.0,21696770.36521522,149663003.9289164,55155189.618932575,52830766.62278201,evid0006,0
234,3420,0.05383891647132264,37.46342022121912,114.02990355949245,-104.19935640584599,218.22925996533843,0.03559443034636825,-0.2685465989815663,842106.4519803458,636.8925072693949,5129.088611336838,1.0,31370422.826403905,143954348.11308345,41817622.22878087,62931086.30134016,evid0006,0
235,3450,0.04011729040042849,38.20500484573177,117.58259380683057,-110.94301044269818,228.52560424952875,0.09234744185659123,-0.11311180519957897,875774.4027956263,667.7614942663523,5555.218324369626,1.0,33423771.91072185,131583967.41227317,61099545.466154926,67917779.56158161,evid0006,0
236,3480,0.09028630002250085,52.43131914867855,165.62591533400615,-144.63671149270357,310.2626268267097,-0.040967349987172934,-0.028095910584787998,1649430.8275719343,842.7506981716713,7566.802281652696,3.933333333333333,33178472.278068814,110105608.8856111,254806542.16385868,128752495.71147314,evid0006,0
237,3510,-0.1023262878110296,44.91387157684141,149.57246474714205,-205.3025237185283,354.87498846567036,-0.04346649814468219,0.8688158504796353,1210359.7984141074,786.6772602205821,5674.238354384798,6.4,25494953.38539754,138856324.02187473,99119759.6040453,123738163.37921363,evid0006,0
238,3540,0.09649916980208749,41.91319611283377,142.98691172369195,-154.6519733604514,297.63888508414334,-0.023960318788164077,0.2178618459362096,1054035.192289582,680.3174070737565,5815.818670962088,3.966666666666667,17182091.51660755,96611023.32351062,128687236.73518477,88959731.97298881,evid0006,0
239,3570,-0.02345211387948564,18.55038420749383,82.60260181592032,-88.3846249153582,170.98722673127853,-0.19567459980933813,3.003008629724623,206470.38254836918,329.8446961616649,2040.7818251112599,1.0,5358861.910099186,24396880.88456215,16225307.222880406,20275749.69774233,evid0006,0
